date,temperature_max,temperature_min,precipitation,rain,latitude,longitude,district
2023-11-27 18:30:00+00:00,30.2085,20.4085,0.4,0.4,17.9689,79.5941,Warangal
2023-11-28 18:30:00+00:00,30.6585,20.1085,0.0,0.0,17.9689,79.5941,Warangal
2023-11-29 18:30:00+00:00,31.1085,20.508501,0.0,0.0,17.9689,79.5941,Warangal
2023-11-30 18:30:00+00:00,30.8085,20.3585,0.0,0.0,17.9689,79.5941,Warangal
2023-12-01 18:30:00+00:00,31.6085,20.1085,0.0,0.0,17.9689,79.5941,Warangal
2023-12-02 18:30:00+00:00,31.5585,20.1585,0.0,0.0,17.9689,79.5941,Warangal
2023-12-03 18:30:00+00:00,29.258501,22.5585,1.5,1.5,17.9689,79.5941,Warangal
2023-12-04 18:30:00+00:00,25.008501,20.9585,11.499998,11.499998,17.9689,79.5941,Warangal
2023-12-05 18:30:00+00:00,24.1085,19.758501,12.2,12.2,17.9689,79.5941,Warangal
2023-12-06 18:30:00+00:00,29.2085,18.5585,0.0,0.0,17.9689,79.5941,Warangal
2023-12-07 18:30:00+00:00,28.2085,18.508501,0.0,0.0,17.9689,79.5941,Warangal
2023-12-08 18:30:00+00:00,28.3585,18.2085,0.0,0.0,17.9689,79.5941,Warangal
2023-12-09 18:30:00+00:00,27.9085,17.008501,0.0,0.0,17.9689,79.5941,Warangal
2023-12-10 18:30:00+00:00,27.758501,16.0085,0.0,0.0,17.9689,79.5941,Warangal
2023-12-11 18:30:00+00:00,27.8085,16.1585,0.0,0.0,17.9689,79.5941,Warangal
2023-12-12 18:30:00+00:00,28.008501,16.0585,0.0,0.0,17.9689,79.5941,Warangal
2023-12-13 18:30:00+00:00,27.7085,16.6585,0.0,0.0,17.9689,79.5941,Warangal
2023-12-14 18:30:00+00:00,27.9585,16.3085,0.0,0.0,17.9689,79.5941,Warangal
2023-12-15 18:30:00+00:00,27.6585,19.258501,0.0,0.0,17.9689,79.5941,Warangal
2023-12-16 18:30:00+00:00,28.1585,17.6585,0.0,0.0,17.9689,79.5941,Warangal
2023-12-17 18:30:00+00:00,27.6085,17.8585,0.0,0.0,17.9689,79.5941,Warangal
2023-12-18 18:30:00+00:00,27.008501,17.6585,0.0,0.0,17.9689,79.5941,Warangal
2023-12-19 18:30:00+00:00,27.1085,16.6085,0.0,0.0,17.9689,79.5941,Warangal
2023-12-20 18:30:00+00:00,27.758501,15.2085,0.0,0.0,17.9689,79.5941,Warangal
2023-12-21 18:30:00+00:00,28.508501,13.8585005,0.0,0.0,17.9689,79.5941,Warangal
2023-12-22 18:30:00+00:00,28.6085,15.5085,0.0,0.0,17.9689,79.5941,Warangal
2023-12-23 18:30:00+00:00,29.1585,17.508501,0.0,0.0,17.9689,79.5941,Warangal
2023-12-24 18:30:00+00:00,29.508501,16.9585,0.0,0.0,17.9689,79.5941,Warangal
2023-12-25 18:30:00+00:00,29.6585,17.2085,0.0,0.0,17.9689,79.5941,Warangal
2023-12-26 18:30:00+00:00,28.8585,17.9085,0.0,0.0,17.9689,79.5941,Warangal
2023-12-27 18:30:00+00:00,28.7085,18.3085,0.0,0.0,17.9689,79.5941,Warangal
2023-12-28 18:30:00+00:00,28.508501,17.508501,0.0,0.0,17.9689,79.5941,Warangal
2023-12-29 18:30:00+00:00,28.758501,17.7085,0.0,0.0,17.9689,79.5941,Warangal
2023-12-30 18:30:00+00:00,28.8085,17.3085,0.0,0.0,17.9689,79.5941,Warangal
2023-12-31 18:30:00+00:00,29.0585,19.008501,0.0,0.0,17.9689,79.5941,Warangal
2024-01-01 18:30:00+00:00,28.7085,18.1085,0.0,0.0,17.9689,79.5941,Warangal
2024-01-02 18:30:00+00:00,28.6585,18.3585,0.0,0.0,17.9689,79.5941,Warangal
2024-01-03 18:30:00+00:00,29.3085,17.8085,0.0,0.0,17.9689,79.5941,Warangal
2024-01-04 18:30:00+00:00,29.1585,17.9085,0.0,0.0,17.9689,79.5941,Warangal
2024-01-05 18:30:00+00:00,29.4585,17.508501,0.0,0.0,17.9689,79.5941,Warangal
2024-01-06 18:30:00+00:00,28.9585,17.758501,0.0,0.0,17.9689,79.5941,Warangal
2024-01-07 18:30:00+00:00,30.008501,16.9085,0.0,0.0,17.9689,79.5941,Warangal
2024-01-08 18:30:00+00:00,30.008501,16.4585,0.0,0.0,17.9689,79.5941,Warangal
2024-01-09 18:30:00+00:00,28.7085,18.7085,0.0,0.0,17.9689,79.5941,Warangal
2024-01-10 18:30:00+00:00,30.758501,20.1585,0.0,0.0,17.9689,79.5941,Warangal
2024-01-11 18:30:00+00:00,31.1585,19.0585,0.0,0.0,17.9689,79.5941,Warangal
2024-01-12 18:30:00+00:00,31.258501,20.1585,0.0,0.0,17.9689,79.5941,Warangal
2024-01-13 18:30:00+00:00,31.6585,19.4085,0.0,0.0,17.9689,79.5941,Warangal
2024-01-14 18:30:00+00:00,30.9085,19.3085,0.0,0.0,17.9689,79.5941,Warangal
2024-01-15 18:30:00+00:00,30.258501,19.8585,0.0,0.0,17.9689,79.5941,Warangal
2024-01-16 18:30:00+00:00,30.0585,19.7085,0.0,0.0,17.9689,79.5941,Warangal
2024-01-17 18:30:00+00:00,29.0585,19.2085,0.0,0.0,17.9689,79.5941,Warangal
2024-01-18 18:30:00+00:00,30.4085,19.9085,0.0,0.0,17.9689,79.5941,Warangal
2024-01-19 18:30:00+00:00,29.6585,19.3085,0.0,0.0,17.9689,79.5941,Warangal
2024-01-20 18:30:00+00:00,30.258501,20.508501,0.2,0.2,17.9689,79.5941,Warangal
2024-01-21 18:30:00+00:00,30.6585,20.9085,0.0,0.0,17.9689,79.5941,Warangal
2024-01-22 18:30:00+00:00,30.8585,21.3085,0.3,0.3,17.9689,79.5941,Warangal
2024-01-23 18:30:00+00:00,29.3585,21.4585,0.5,0.5,17.9689,79.5941,Warangal
2024-01-24 18:30:00+00:00,29.6085,20.4585,0.2,0.2,17.9689,79.5941,Warangal
2024-01-25 18:30:00+00:00,30.1585,18.8085,0.0,0.0,17.9689,79.5941,Warangal
2024-01-26 18:30:00+00:00,29.3585,18.4585,0.1,0.1,17.9689,79.5941,Warangal
2024-01-27 18:30:00+00:00,29.6585,15.0085,0.0,0.0,17.9689,79.5941,Warangal
2024-01-28 18:30:00+00:00,29.7085,18.6585,0.0,0.0,17.9689,79.5941,Warangal
2024-01-29 18:30:00+00:00,29.758501,18.3585,0.0,0.0,17.9689,79.5941,Warangal
2024-01-30 18:30:00+00:00,30.008501,17.9585,0.0,0.0,17.9689,79.5941,Warangal
2024-01-31 18:30:00+00:00,30.8585,19.9585,0.2,0.2,17.9689,79.5941,Warangal
2024-02-01 18:30:00+00:00,31.8585,21.7085,0.3,0.3,17.9689,79.5941,Warangal
2024-02-02 18:30:00+00:00,30.9585,20.7085,0.1,0.1,17.9689,79.5941,Warangal
2024-02-03 18:30:00+00:00,31.8585,19.9085,0.0,0.0,17.9689,79.5941,Warangal
2024-02-04 18:30:00+00:00,32.2085,21.1085,0.0,0.0,17.9689,79.5941,Warangal
2024-02-05 18:30:00+00:00,33.158497,21.508501,0.0,0.0,17.9689,79.5941,Warangal
2024-02-06 18:30:00+00:00,34.5585,21.8085,0.0,0.0,17.9689,79.5941,Warangal
2024-02-07 18:30:00+00:00,33.2585,21.3585,0.0,0.0,17.9689,79.5941,Warangal
2024-02-08 18:30:00+00:00,32.158497,20.1085,0.0,0.0,17.9689,79.5941,Warangal
2024-02-09 18:30:00+00:00,32.158497,22.8085,0.3,0.3,17.9689,79.5941,Warangal
2024-02-10 18:30:00+00:00,31.9585,22.3085,0.1,0.1,17.9689,79.5941,Warangal
2024-02-11 18:30:00+00:00,31.3085,19.508501,0.0,0.0,17.9689,79.5941,Warangal
2024-02-12 18:30:00+00:00,30.9085,19.508501,0.0,0.0,17.9689,79.5941,Warangal
2024-02-13 18:30:00+00:00,32.2085,20.258501,0.0,0.0,17.9689,79.5941,Warangal
2024-02-14 18:30:00+00:00,31.6085,19.0585,0.0,0.0,17.9689,79.5941,Warangal
2024-02-15 18:30:00+00:00,32.2585,17.4085,0.0,0.0,17.9689,79.5941,Warangal
2024-02-16 18:30:00+00:00,33.0085,18.9585,0.0,0.0,17.9689,79.5941,Warangal
2024-02-17 18:30:00+00:00,33.408497,18.9085,0.0,0.0,17.9689,79.5941,Warangal
2024-02-18 18:30:00+00:00,33.158497,20.008501,0.0,0.0,17.9689,79.5941,Warangal
2024-02-19 18:30:00+00:00,33.5085,20.5585,0.0,0.0,17.9689,79.5941,Warangal
2024-02-20 18:30:00+00:00,35.3085,21.7085,0.0,0.0,17.9689,79.5941,Warangal
2024-02-21 18:30:00+00:00,34.358498,20.9585,0.0,0.0,17.9689,79.5941,Warangal
2024-02-22 18:30:00+00:00,33.0585,20.9085,0.3,0.3,17.9689,79.5941,Warangal
2024-02-23 18:30:00+00:00,32.7585,21.758501,0.6,0.6,17.9689,79.5941,Warangal
2024-02-24 18:30:00+00:00,30.8585,21.9085,6.2999997,6.2999997,17.9689,79.5941,Warangal
2024-02-25 18:30:00+00:00,32.358498,22.6085,0.1,0.1,17.9689,79.5941,Warangal
2024-02-26 18:30:00+00:00,33.0585,20.6585,0.0,0.0,17.9689,79.5941,Warangal
2024-02-27 18:30:00+00:00,32.7585,20.0585,0.0,0.0,17.9689,79.5941,Warangal
2024-02-28 18:30:00+00:00,33.908497,21.3085,0.0,0.0,17.9689,79.5941,Warangal
2024-02-29 18:30:00+00:00,33.8085,21.8085,0.3,0.3,17.9689,79.5941,Warangal
2024-03-01 18:30:00+00:00,34.7585,22.258501,0.0,0.0,17.9689,79.5941,Warangal
2024-03-02 18:30:00+00:00,35.358498,22.1585,0.0,0.0,17.9689,79.5941,Warangal
2024-03-03 18:30:00+00:00,34.0085,22.4585,0.0,0.0,17.9689,79.5941,Warangal
2024-03-04 18:30:00+00:00,34.908497,22.758501,0.0,0.0,17.9689,79.5941,Warangal
2024-03-05 18:30:00+00:00,35.408497,23.5585,0.0,0.0,17.9689,79.5941,Warangal
2024-03-06 18:30:00+00:00,34.658497,24.0585,0.0,0.0,17.9689,79.5941,Warangal
2024-03-07 18:30:00+00:00,35.158497,21.8085,0.0,0.0,17.9689,79.5941,Warangal
2024-03-08 18:30:00+00:00,34.608498,22.258501,0.0,0.0,17.9689,79.5941,Warangal
2024-03-09 18:30:00+00:00,33.4585,24.2085,0.2,0.2,17.9689,79.5941,Warangal
2024-03-10 18:30:00+00:00,33.3085,24.6585,0.0,0.0,17.9689,79.5941,Warangal
2024-03-11 18:30:00+00:00,36.2585,23.3085,0.0,0.0,17.9689,79.5941,Warangal
2024-03-12 18:30:00+00:00,37.108498,24.758501,0.0,0.0,17.9689,79.5941,Warangal
2024-03-13 18:30:00+00:00,35.9585,23.9585,0.0,0.0,17.9689,79.5941,Warangal
2024-03-14 18:30:00+00:00,35.0085,23.6085,0.2,0.2,17.9689,79.5941,Warangal
2024-03-15 18:30:00+00:00,34.358498,23.7085,0.70000005,0.70000005,17.9689,79.5941,Warangal
2024-03-16 18:30:00+00:00,33.108498,24.1085,1.0,1.0,17.9689,79.5941,Warangal
2024-03-17 18:30:00+00:00,30.8085,23.4585,0.4,0.4,17.9689,79.5941,Warangal
2024-03-18 18:30:00+00:00,34.158497,24.9585,0.1,0.1,17.9689,79.5941,Warangal
2024-03-19 18:30:00+00:00,30.6585,20.5585,20.6,20.6,17.9689,79.5941,Warangal
2024-03-20 18:30:00+00:00,33.2585,20.258501,0.0,0.0,17.9689,79.5941,Warangal
2024-03-21 18:30:00+00:00,34.5085,21.9085,0.0,0.0,17.9689,79.5941,Warangal
2024-03-22 18:30:00+00:00,35.908497,21.9585,0.0,0.0,17.9689,79.5941,Warangal
2024-03-23 18:30:00+00:00,35.858498,23.1585,0.4,0.4,17.9689,79.5941,Warangal
2024-03-24 18:30:00+00:00,35.4585,23.508501,0.0,0.0,17.9689,79.5941,Warangal
2024-03-25 18:30:00+00:00,36.2085,23.3085,0.0,0.0,17.9689,79.5941,Warangal
2024-03-26 18:30:00+00:00,35.7585,22.5585,0.0,0.0,17.9689,79.5941,Warangal
2024-03-27 18:30:00+00:00,37.2085,23.3085,0.0,0.0,17.9689,79.5941,Warangal
2024-03-28 18:30:00+00:00,37.7585,24.7085,0.0,0.0,17.9689,79.5941,Warangal
2024-03-29 18:30:00+00:00,37.5585,24.1585,0.0,0.0,17.9689,79.5941,Warangal
2024-03-30 18:30:00+00:00,36.7585,23.4085,0.0,0.0,17.9689,79.5941,Warangal
2024-03-31 18:30:00+00:00,38.358498,24.2085,0.0,0.0,17.9689,79.5941,Warangal
2024-04-01 18:30:00+00:00,38.108498,25.008501,0.0,0.0,17.9689,79.5941,Warangal
2024-04-02 18:30:00+00:00,38.0085,25.2085,0.0,0.0,17.9689,79.5941,Warangal
2024-04-03 18:30:00+00:00,38.0585,24.9585,0.2,0.2,17.9689,79.5941,Warangal
2024-04-04 18:30:00+00:00,40.4585,25.7085,0.0,0.0,17.9689,79.5941,Warangal
2024-04-05 18:30:00+00:00,40.358498,25.008501,0.0,0.0,17.9689,79.5941,Warangal
2024-04-06 18:30:00+00:00,39.858498,26.6585,0.0,0.0,17.9689,79.5941,Warangal
2024-04-07 18:30:00+00:00,37.2085,26.6585,0.0,0.0,17.9689,79.5941,Warangal
2024-04-08 18:30:00+00:00,35.7585,24.8585,0.4,0.4,17.9689,79.5941,Warangal
2024-04-09 18:30:00+00:00,36.658497,24.6085,0.0,0.0,17.9689,79.5941,Warangal
2024-04-10 18:30:00+00:00,33.8085,25.2085,0.6,0.6,17.9689,79.5941,Warangal
2024-04-11 18:30:00+00:00,32.2585,22.258501,17.1,17.1,17.9689,79.5941,Warangal
2024-04-12 18:30:00+00:00,36.158497,25.258501,0.0,0.0,17.9689,79.5941,Warangal
2024-04-13 18:30:00+00:00,37.158497,24.9585,0.1,0.1,17.9689,79.5941,Warangal
2024-04-14 18:30:00+00:00,38.5585,25.4085,0.0,0.0,17.9689,79.5941,Warangal
2024-04-15 18:30:00+00:00,40.608498,26.2085,0.0,0.0,17.9689,79.5941,Warangal
2024-04-16 18:30:00+00:00,40.608498,27.4585,0.0,0.0,17.9689,79.5941,Warangal
2024-04-17 18:30:00+00:00,41.158497,26.9085,0.0,0.0,17.9689,79.5941,Warangal
2024-04-18 18:30:00+00:00,41.0085,27.4085,0.0,0.0,17.9689,79.5941,Warangal
2024-04-19 18:30:00+00:00,37.408497,27.6585,5.8999996,5.8999996,17.9689,79.5941,Warangal
2024-04-20 18:30:00+00:00,39.908497,28.1585,1.2,1.2,17.9689,79.5941,Warangal
2024-04-21 18:30:00+00:00,39.608498,27.4585,0.0,0.0,17.9689,79.5941,Warangal
2024-04-22 18:30:00+00:00,39.2585,25.2085,0.0,0.0,17.9689,79.5941,Warangal
2024-04-23 18:30:00+00:00,39.608498,24.2085,0.0,0.0,17.9689,79.5941,Warangal
2024-04-24 18:30:00+00:00,39.858498,27.0585,0.0,0.0,17.9689,79.5941,Warangal
2024-04-25 18:30:00+00:00,40.408497,26.7085,0.0,0.0,17.9689,79.5941,Warangal
2024-04-26 18:30:00+00:00,41.4585,26.9085,0.0,0.0,17.9689,79.5941,Warangal
2024-04-27 18:30:00+00:00,41.2585,27.258501,0.0,0.0,17.9689,79.5941,Warangal
2024-04-28 18:30:00+00:00,40.158497,27.4585,0.0,0.0,17.9689,79.5941,Warangal
2024-04-29 18:30:00+00:00,41.608498,27.7085,0.0,0.0,17.9689,79.5941,Warangal
2024-04-30 18:30:00+00:00,42.408497,28.6085,0.0,0.0,17.9689,79.5941,Warangal
2024-05-01 18:30:00+00:00,41.3085,28.2085,0.0,0.0,17.9689,79.5941,Warangal
2024-05-02 18:30:00+00:00,42.108498,26.5585,0.0,0.0,17.9689,79.5941,Warangal
2024-05-03 18:30:00+00:00,42.158497,27.9085,0.0,0.0,17.9689,79.5941,Warangal
2024-05-04 18:30:00+00:00,41.5585,28.8085,0.0,0.0,17.9689,79.5941,Warangal
2024-05-05 18:30:00+00:00,41.7085,27.9085,0.0,0.0,17.9689,79.5941,Warangal
2024-05-06 18:30:00+00:00,36.2085,24.4085,22.7,22.7,17.9689,79.5941,Warangal
2024-05-07 18:30:00+00:00,36.0585,25.1585,0.0,0.0,17.9689,79.5941,Warangal
2024-05-08 18:30:00+00:00,33.5085,26.2085,7.1,7.1,17.9689,79.5941,Warangal
2024-05-09 18:30:00+00:00,36.5085,25.4585,0.0,0.0,17.9689,79.5941,Warangal
2024-05-10 18:30:00+00:00,38.0085,26.2085,0.0,0.0,17.9689,79.5941,Warangal
2024-05-11 18:30:00+00:00,35.658497,27.4585,0.7,0.7,17.9689,79.5941,Warangal
2024-05-12 18:30:00+00:00,35.2085,27.0585,0.0,0.0,17.9689,79.5941,Warangal
2024-05-13 18:30:00+00:00,37.2085,24.4085,2.6999998,2.6999998,17.9689,79.5941,Warangal
2024-05-14 18:30:00+00:00,36.8085,24.5585,1.0,1.0,17.9689,79.5941,Warangal
2024-05-15 18:30:00+00:00,31.6585,24.9585,61.5,61.5,17.9689,79.5941,Warangal
2024-05-16 18:30:00+00:00,33.4585,24.4085,10.099999,10.099999,17.9689,79.5941,Warangal
2024-05-17 18:30:00+00:00,33.408497,24.8085,5.2,5.2,17.9689,79.5941,Warangal
2024-05-18 18:30:00+00:00,33.658497,25.3085,2.3000002,2.3000002,17.9689,79.5941,Warangal
2024-05-19 18:30:00+00:00,34.8085,24.9085,1.4,1.4,17.9689,79.5941,Warangal
2024-05-20 18:30:00+00:00,35.2585,25.8085,1.9,1.9,17.9689,79.5941,Warangal
2024-05-21 18:30:00+00:00,35.658497,25.758501,19.500002,19.500002,17.9689,79.5941,Warangal
2024-05-22 18:30:00+00:00,37.2585,26.7085,0.3,0.3,17.9689,79.5941,Warangal
2024-05-23 18:30:00+00:00,40.2585,27.4585,0.0,0.0,17.9689,79.5941,Warangal
2024-05-24 18:30:00+00:00,35.0085,27.2085,4.1,4.1,17.9689,79.5941,Warangal
2024-05-25 18:30:00+00:00,40.9585,27.5585,0.0,0.0,17.9689,79.5941,Warangal
2024-05-26 18:30:00+00:00,40.658497,29.2085,0.2,0.2,17.9689,79.5941,Warangal
2024-05-27 18:30:00+00:00,40.108498,30.6585,0.0,0.0,17.9689,79.5941,Warangal
2024-05-28 18:30:00+00:00,40.408497,29.7085,0.0,0.0,17.9689,79.5941,Warangal
2024-05-29 18:30:00+00:00,41.2085,30.1085,0.0,0.0,17.9689,79.5941,Warangal
2024-05-30 18:30:00+00:00,41.7585,29.3585,0.0,0.0,17.9689,79.5941,Warangal
2024-05-31 18:30:00+00:00,39.5085,29.7085,1.9000001,1.9000001,17.9689,79.5941,Warangal
2024-06-01 18:30:00+00:00,36.5585,27.1085,69.3,69.3,17.9689,79.5941,Warangal
2024-06-02 18:30:00+00:00,35.658497,26.258501,1.7,1.7,17.9689,79.5941,Warangal
2024-06-03 18:30:00+00:00,36.2085,26.3085,2.6,2.6,17.9689,79.5941,Warangal
2024-06-04 18:30:00+00:00,34.4585,25.9585,9.0,9.0,17.9689,79.5941,Warangal
2024-06-05 18:30:00+00:00,35.908497,25.6585,35.2,35.2,17.9689,79.5941,Warangal
2024-06-06 18:30:00+00:00,34.408497,24.9585,5.8999996,5.8999996,17.9689,79.5941,Warangal
2024-06-07 18:30:00+00:00,32.5585,25.008501,0.3,0.3,17.9689,79.5941,Warangal
2024-06-08 18:30:00+00:00,33.0085,25.008501,3.8000002,3.8000002,17.9689,79.5941,Warangal
2024-06-09 18:30:00+00:00,34.0585,24.9585,3.6000001,3.6000001,17.9689,79.5941,Warangal
2024-06-10 18:30:00+00:00,34.4585,25.3585,0.3,0.3,17.9689,79.5941,Warangal
2024-06-11 18:30:00+00:00,35.108498,25.6085,3.8,3.8,17.9689,79.5941,Warangal
2024-06-12 18:30:00+00:00,35.8085,26.258501,5.0,5.0,17.9689,79.5941,Warangal
2024-06-13 18:30:00+00:00,33.658497,25.8585,11.900001,11.900001,17.9689,79.5941,Warangal
2024-06-14 18:30:00+00:00,34.7085,25.758501,8.3,8.3,17.9689,79.5941,Warangal
2024-06-15 18:30:00+00:00,33.608498,25.6085,12.699999,12.699999,17.9689,79.5941,Warangal
2024-06-16 18:30:00+00:00,36.4585,25.6085,1.0,1.0,17.9689,79.5941,Warangal
2024-06-17 18:30:00+00:00,36.908497,27.3085,3.3,3.3,17.9689,79.5941,Warangal
2024-06-18 18:30:00+00:00,32.658497,25.258501,4.2000003,4.2000003,17.9689,79.5941,Warangal
2024-06-19 18:30:00+00:00,32.4585,25.4585,3.4,3.4,17.9689,79.5941,Warangal
2024-06-20 18:30:00+00:00,33.0085,25.4085,2.4000003,2.4000003,17.9689,79.5941,Warangal
2024-06-21 18:30:00+00:00,29.008501,24.508501,34.3,34.3,17.9689,79.5941,Warangal
2024-06-22 18:30:00+00:00,33.8085,24.4085,29.3,29.3,17.9689,79.5941,Warangal
2024-06-23 18:30:00+00:00,34.358498,24.7085,0.8,0.8,17.9689,79.5941,Warangal
2024-06-24 18:30:00+00:00,34.5085,25.8585,0.2,0.2,17.9689,79.5941,Warangal
2024-06-25 18:30:00+00:00,33.4585,25.3085,9.5,9.5,17.9689,79.5941,Warangal
2024-06-26 18:30:00+00:00,30.1585,25.1585,30.099997,30.099997,17.9689,79.5941,Warangal
2024-06-27 18:30:00+00:00,32.2585,24.4585,30.6,30.6,17.9689,79.5941,Warangal
2024-06-28 18:30:00+00:00,29.9585,24.758501,22.8,22.8,17.9689,79.5941,Warangal
2024-06-29 18:30:00+00:00,27.3085,24.8085,20.4,20.4,17.9689,79.5941,Warangal
2024-06-30 18:30:00+00:00,31.4585,24.3585,5.5999994,5.5999994,17.9689,79.5941,Warangal
2024-07-01 18:30:00+00:00,31.9085,25.8085,1.5,1.5,17.9689,79.5941,Warangal
2024-07-02 18:30:00+00:00,33.358498,25.1585,0.90000004,0.90000004,17.9689,79.5941,Warangal
2024-07-03 18:30:00+00:00,32.4585,26.1085,0.4,0.4,17.9689,79.5941,Warangal
2024-07-04 18:30:00+00:00,32.7585,26.008501,1.9000001,1.9000001,17.9689,79.5941,Warangal
2024-07-05 18:30:00+00:00,31.008501,24.9085,4.5,4.5,17.9689,79.5941,Warangal
2024-07-06 18:30:00+00:00,30.8585,24.6585,5.9999995,5.9999995,17.9689,79.5941,Warangal
2024-07-07 18:30:00+00:00,30.7085,24.3585,16.9,16.9,17.9689,79.5941,Warangal
2024-07-08 18:30:00+00:00,30.8085,23.8085,16.4,16.4,17.9689,79.5941,Warangal
2024-07-09 18:30:00+00:00,31.758501,24.258501,2.1999998,2.1999998,17.9689,79.5941,Warangal
2024-07-10 18:30:00+00:00,31.6585,25.4585,4.8999996,4.8999996,17.9689,79.5941,Warangal
2024-07-11 18:30:00+00:00,31.7085,24.5585,8.899999,8.899999,17.9689,79.5941,Warangal
2024-07-12 18:30:00+00:00,31.508501,24.6585,20.500002,20.500002,17.9689,79.5941,Warangal
2024-07-13 18:30:00+00:00,29.0585,24.508501,21.7,21.7,17.9689,79.5941,Warangal
2024-07-14 18:30:00+00:00,29.8085,24.3085,29.2,29.2,17.9689,79.5941,Warangal
2024-07-15 18:30:00+00:00,31.9585,24.0585,21.0,21.0,17.9689,79.5941,Warangal
2024-07-16 18:30:00+00:00,29.9085,24.258501,8.8,8.8,17.9689,79.5941,Warangal
2024-07-17 18:30:00+00:00,30.0585,24.6085,29.399998,29.399998,17.9689,79.5941,Warangal
2024-07-18 18:30:00+00:00,26.9085,24.508501,30.800001,30.800001,17.9689,79.5941,Warangal
2024-07-19 18:30:00+00:00,27.7085,24.3085,26.800003,26.800003,17.9689,79.5941,Warangal
2024-07-20 18:30:00+00:00,27.758501,24.008501,34.7,34.7,17.9689,79.5941,Warangal
2024-07-21 18:30:00+00:00,30.1085,24.0585,5.8999996,5.8999996,17.9689,79.5941,Warangal
2024-07-22 18:30:00+00:00,29.008501,24.5585,9.099999,9.099999,17.9689,79.5941,Warangal
2024-07-23 18:30:00+00:00,25.8085,24.2085,23.500002,23.500002,17.9689,79.5941,Warangal
2024-07-24 18:30:00+00:00,26.1585,23.9085,27.000002,27.000002,17.9689,79.5941,Warangal
2024-07-25 18:30:00+00:00,28.3585,23.3085,9.5,9.5,17.9689,79.5941,Warangal
2024-07-26 18:30:00+00:00,27.758501,24.008501,26.3,26.3,17.9689,79.5941,Warangal
2024-07-27 18:30:00+00:00,31.258501,24.1085,7.399999,7.399999,17.9689,79.5941,Warangal
2024-07-28 18:30:00+00:00,32.8085,24.4585,5.3,5.3,17.9689,79.5941,Warangal
2024-07-29 18:30:00+00:00,32.158497,25.008501,1.2,1.2,17.9689,79.5941,Warangal
2024-07-30 18:30:00+00:00,31.8085,25.1585,0.90000004,0.90000004,17.9689,79.5941,Warangal
2024-07-31 18:30:00+00:00,31.7085,23.9085,23.400003,23.400003,17.9689,79.5941,Warangal
2024-08-01 18:30:00+00:00,30.758501,24.5585,17.900002,17.900002,17.9689,79.5941,Warangal
2024-08-02 18:30:00+00:00,30.1585,24.258501,1.0,1.0,17.9689,79.5941,Warangal
2024-08-03 18:30:00+00:00,31.4085,25.3085,6.7000003,6.7000003,17.9689,79.5941,Warangal
2024-08-04 18:30:00+00:00,31.9085,24.3085,1.8000001,1.8000001,17.9689,79.5941,Warangal
2024-08-05 18:30:00+00:00,30.8585,24.8585,11.300001,11.300001,17.9689,79.5941,Warangal
2024-08-06 18:30:00+00:00,25.9085,24.0585,24.400002,24.400002,17.9689,79.5941,Warangal
2024-08-07 18:30:00+00:00,29.6585,23.5585,7.1,7.1,17.9689,79.5941,Warangal
2024-08-08 18:30:00+00:00,31.9585,23.6585,1.0,1.0,17.9689,79.5941,Warangal
2024-08-09 18:30:00+00:00,32.108498,24.508501,0.5,0.5,17.9689,79.5941,Warangal
2024-08-10 18:30:00+00:00,31.758501,24.3585,1.1,1.1,17.9689,79.5941,Warangal
2024-08-11 18:30:00+00:00,31.258501,24.4085,1.3000002,1.3000002,17.9689,79.5941,Warangal
2024-08-12 18:30:00+00:00,32.3085,24.5585,3.5,3.5,17.9689,79.5941,Warangal
2024-08-13 18:30:00+00:00,32.3085,25.508501,0.6,0.6,17.9689,79.5941,Warangal
2024-08-14 18:30:00+00:00,31.6085,25.3085,0.6,0.6,17.9689,79.5941,Warangal
2024-08-15 18:30:00+00:00,31.758501,25.258501,0.70000005,0.70000005,17.9689,79.5941,Warangal
2024-08-16 18:30:00+00:00,32.0085,24.508501,5.2000003,5.2000003,17.9689,79.5941,Warangal
2024-08-17 18:30:00+00:00,31.5585,24.9585,7.1000004,7.1000004,17.9689,79.5941,Warangal
2024-08-18 18:30:00+00:00,30.8085,24.7085,16.6,16.6,17.9689,79.5941,Warangal
2024-08-19 18:30:00+00:00,32.5585,24.4085,4.0,4.0,17.9689,79.5941,Warangal
2024-08-20 18:30:00+00:00,32.5585,23.5585,7.9999995,7.9999995,17.9689,79.5941,Warangal
2024-08-21 18:30:00+00:00,31.4085,24.758501,11.3,11.3,17.9689,79.5941,Warangal
2024-08-22 18:30:00+00:00,32.2085,24.7085,2.5,2.5,17.9689,79.5941,Warangal
2024-08-23 18:30:00+00:00,29.0585,24.6085,10.2,10.2,17.9689,79.5941,Warangal
2024-08-24 18:30:00+00:00,30.258501,23.9085,1.7000002,1.7000002,17.9689,79.5941,Warangal
2024-08-25 18:30:00+00:00,32.2085,24.4085,2.5,2.5,17.9689,79.5941,Warangal
2024-08-26 18:30:00+00:00,31.7085,24.4585,1.7,1.7,17.9689,79.5941,Warangal
2024-08-27 18:30:00+00:00,31.4085,24.7085,0.6,0.6,17.9689,79.5941,Warangal
2024-08-28 18:30:00+00:00,31.1085,25.258501,1.3000001,1.3000001,17.9689,79.5941,Warangal
